date,european_aqi,european_aqi_pm2_5,european_aqi_pm10,european_aqi_nitrogen_dioxide,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide
2023-11-17 01:00:00+00:00,32.716667,32.716667,23.4,27.2,59.273052,59.273052,21.272726,28.5658,1.6493559
2023-11-17 02:00:00+00:00,33.975,33.975,24.300001,26.88,60.611702,60.611702,22.09091,28.17179,1.7463768
2023-11-17 03:00:00+00:00,35.2,35.2,25.175001,26.52,61.914898,61.914898,22.886364,27.728525,1.8361515
2023-11-17 04:00:00+00:00,36.458332,36.458332,26.070833,26.199999,63.253548,63.253548,23.700758,27.334515,1.901369
2023-11-17 05:00:00+00:00,37.749996,37.749996,26.9875,25.8,64.627655,64.627655,24.534092,26.842001,1.9355876
2023-11-17 06:00:00+00:00,39.0,39.0,27.875,25.079998,65.95744,65.95744,25.340908,25.955477,1.9380031
2023-11-17 07:00:00+00:00,40.36667,40.36667,28.716667,23.64,67.21632,67.21632,26.106062,24.182425,1.9033816
2023-11-17 08:00:00+00:00,42.550003,42.550003,29.495834,21.88,68.37766,68.37766,26.814396,22.015368,1.8248793
2023-11-17 09:00:00+00:00,44.483337,44.483337,30.191668,20.68,69.40604,69.40604,27.44697,20.537825,1.7173913
2023-11-17 10:00:00+00:00,46.083336,46.083336,30.77917,20.76,70.257095,70.257095,27.981064,20.63633,1.6054752
2023-11-17 11:00:00+00:00,47.200005,47.200005,31.220839,21.44,70.85107,70.85107,28.382582,21.4736,1.5008051
2023-11-17 12:00:00+00:00,47.733337,47.733337,31.450005,21.199999,71.13475,71.13475,28.590914,21.178093,1.4074074
2023-11-17 13:00:00+00:00,47.016663,47.016663,31.237503,19.9,70.75355,70.75355,28.39773,19.602049,1.3264897
2023-11-17 14:00:00+00:00,45.26667,45.26667,30.637503,17.6,69.8227,69.8227,27.852276,17.336485,1.2520128
2023-11-17 15:00:00+00:00,43.65,43.65,30.083336,15.2,68.96277,68.96277,27.348488,14.972419,1.1847826
2023-11-17 16:00:00+00:00,42.116676,42.116676,29.562502,12.35,68.14717,68.14717,26.875002,12.165091,1.1268116
2023-11-17 17:00:00+00:00,40.550003,40.550003,29.037504,9.35,67.313835,67.313835,26.397732,9.210009,1.0748793
2023-11-17 18:00:00+00:00,39.450005,39.450005,28.495834,7.8499994,66.43617,66.43617,25.905306,7.7324667,1.0217391
2023-11-17 19:00:00+00:00,38.666668,38.666668,27.979164,8.55,65.60284,65.60284,25.435602,8.421987,0.96497583
2023-11-17 20:00:00+00:00,37.925003,37.925003,27.504166,10.75,64.813835,64.813835,25.003788,10.5890465,0.9094203
2023-11-17 21:00:00+00:00,37.025005,37.025005,26.912497,13.75,63.856388,63.856388,24.465906,13.544128,0.855475
2023-11-17 22:00:00+00:00,35.7,35.7,26.024994,18.4,62.446808,62.446808,23.659088,18.124508,0.81038654
2023-11-17 23:00:00+00:00,34.058334,34.058334,24.912498,23.12,60.700356,60.700356,22.647726,23.542158,0.77898556
2023-11-18 00:00:00+00:00,32.425,32.425,23.808334,29.8,58.96276,58.96276,21.64394,31.76714,0.7661031
2023-11-18 01:00:00+00:00,31.391668,31.391668,23.187502,27.68,57.863472,57.863472,21.079548,29.156816,0.78784215
2023-11-18 02:00:00+00:00,30.358337,30.358337,22.541666,24.68,56.764187,56.764187,20.492424,25.462965,0.81723034
2023-11-18 03:00:00+00:00,29.333336,29.333336,21.904167,21.800001,55.67376,55.67376,19.91288,21.916864,0.8458132
2023-11-18 04:00:00+00:00,28.266668,28.266668,21.241667,19.05,54.539005,54.539005,19.310606,18.764774,0.86553955
2023-11-18 05:00:00+00:00,27.141668,27.141668,20.541666,16.0,53.3422,53.3422,18.674242,15.760441,0.87479866
2023-11-18 06:00:00+00:00,26.025002,26.025002,19.850002,13.7,52.154255,52.154255,18.045456,13.494878,0.87278587
2023-11-18 07:00:00+00:00,24.94167,24.94167,19.183336,12.35,51.001774,51.001774,17.439396,12.165091,0.85748786
2023-11-18 08:00:00+00:00,23.908333,23.908333,18.550003,11.75,49.80903,49.80903,16.86364,11.574074,0.82648957
2023-11-18 09:00:00+00:00,22.941668,22.941668,17.92917,12.1,47.79514,47.79514,16.299246,11.918835,0.77053136
2023-11-18 10:00:00+00:00,22.074997,22.074997,17.35417,14.449999,45.989574,45.989574,15.776518,14.233648,0.72383255
2023-11-18 11:00:00+00:00,21.391668,21.391668,16.866669,17.7,44.565975,44.565975,15.333335,17.434988,0.69887286
2023-11-18 12:00:00+00:00,23.600002,20.91667,16.504168,23.600002,43.576397,43.576397,15.003788,24.133175,0.69927543
2023-11-18 13:00:00+00:00,20.816668,20.816668,16.3875,19.05,43.368057,43.368057,14.897728,18.764774,0.75281805
2023-11-18 14:00:00+00:00,20.216671,20.216671,15.9375,11.549999,42.11806,42.11806,14.488636,11.3770685,0.79186803
2023-11-18 15:00:00+00:00,23.199999,19.250002,15.229167,5.9000006,40.10417,40.10417,13.844697,5.811663,0.80797106
2023-11-18 16:00:00+00:00,26.800001,18.433334,14.616666,3.75,38.402782,38.402782,13.287878,3.6938534,0.8083736
2023-11-18 17:00:00+00:00,28.800001,17.758335,14.099999,3.5,36.996532,36.996532,12.818182,3.4475963,0.8051531
2023-11-18 18:00:00+00:00,29.6,17.241667,13.683333,3.8,35.92014,35.92014,12.439394,3.7431047,0.8011272
2023-11-18 19:00:00+00:00,28.800001,16.833336,13.345834,4.45,35.06945,35.06945,12.132576,4.3833723,0.7882448
2023-11-18 20:00:00+00:00,26.800001,16.46667,13.029167,5.7,34.30556,34.30556,11.844698,5.614657,0.76207733
2023-11-18 21:00:00+00:00,24.8,16.09167,12.708335,7.25,33.52431,33.52431,11.553032,7.14145,0.69283414
2023-11-18 22:00:00+00:00,22.4,15.683334,12.358334,9.25,32.67361,32.67361,11.23485,9.111505,0.64774555
2023-11-18 23:00:00+00:00,19.6,15.208335,11.962502,11.549999,31.684032,31.684032,10.875002,11.3770685,0.6344605
2023-11-19 00:00:00+00:00,17.2,14.633332,11.491666,13.95,30.48611,30.48611,10.446969,13.741134,0.6469404
2023-11-19 01:00:00+00:00,17.6,13.85,10.816666,13.199999,28.854164,28.854164,9.833332,13.002364,0.67230284
2023-11-19 02:00:00+00:00,18.8,13.200001,10.2625,12.1,27.5,27.5,9.329546,11.918835,0.6952496
2023-11-19 03:00:00+00:00,19.199999,12.625,9.758333,11.1,26.302084,26.302084,8.871212,10.933806,0.71376806
2023-11-19 04:00:00+00:00,19.6,12.058332,9.254167,10.25,25.121525,25.121525,8.412879,10.096532,0.7278583
2023-11-19 05:00:00+00:00,19.6,11.508331,8.7625,9.45,23.975689,23.975689,7.965909,9.30851,0.73711747
2023-11-19 06:00:00+00:00,19.199999,11.008331,8.3,9.05,22.934025,22.934025,7.545455,8.914499,0.74114335
2023-11-19 07:00:00+00:00,18.8,10.558332,7.8708324,8.85,21.996527,21.996527,7.155303,8.717494,0.7399356
2023-11-19 08:00:00+00:00,18.4,10.175,7.487499,9.05,21.197916,21.197916,6.8068175,8.914499,0.7322867
2023-11-19 09:00:00+00:00,16.8,9.858334,7.179167,10.550001,20.538195,20.538195,6.5265155,10.392041,0.7181966
2023-11-19 10:00:00+00:00,15.0,9.575001,6.916667,15.0,19.947918,19.947918,6.2878795,14.7754135,0.71014494
2023-11-19 11:00:00+00:00,20.599998,9.283334,6.6708336,20.599998,20.439322,19.340279,6.0643945,20.439322,0.7173913
2023-11-19 12:00:00+00:00,24.2,9.0,6.454168,24.2,24.871946,18.75,5.8674254,24.871946,0.74396133
2023-11-19 13:00:00+00:00,21.08,8.591666,6.1666675,21.08,21.03034,17.899305,5.606061,21.03034,0.78381646
2023-11-19 14:00:00+00:00,15.9,8.941667,6.4208336,15.9,18.628471,18.628471,5.8371215,15.661939,0.8224638
2023-11-19 15:00:00+00:00,17.6,9.508332,6.825,11.4,19.809025,19.809025,6.204546,11.229314,0.8582931
2023-11-19 16:00:00+00:00,20.8,9.974999,7.1625,8.6,20.781248,20.781248,6.5113635,8.471237,0.8904992
2023-11-19 17:00:00+00:00,23.600002,10.308333,7.3999996,6.7,21.475695,21.475695,6.727272,6.5996847,0.91505647
2023-11-19 18:00:00+00:00,24.8,10.508332,7.5416665,6.05,21.892359,21.892359,6.856061,5.9594173,0.92632854
2023-11-19 19:00:00+00:00,24.400002,10.658333,7.6499996,6.75,22.204859,22.204859,6.9545455,6.6489363,0.91988724
2023-11-19 20:00:00+00:00,22.4,10.808333,7.754166,8.65,22.51736,22.51736,7.0492415,8.520489,0.89653784
2023-11-19 21:00:00+00:00,19.199999,10.966667,7.866667,11.800001,22.847223,22.847223,7.151515,11.623326,0.8647343
2023-11-19 22:00:00+00:00,17.65,11.191666,8.025,17.65,23.315971,23.315971,7.2954545,17.385738,0.84420294
2023-11-19 23:00:00+00:00,23.759998,11.624999,8.333333,23.759998,24.330181,24.218748,7.575757,24.330181,0.84742355
2023-11-20 00:00:00+00:00,26.08,12.241668,8.770833,26.08,27.18676,25.503475,7.9734845,27.18676,0.8808373
2023-11-20 01:00:00+00:00,23.199999,12.683334,9.091666,23.199999,26.423613,26.423613,8.265151,23.640663,0.92512083
2023-11-20 02:00:00+00:00,18.9,13.208334,9.466666,18.9,27.517363,27.517363,8.60606,18.61702,0.9665862
2023-11-20 03:00:00+00:00,14.25,13.625003,9.766667,14.25,28.385422,28.385422,8.878788,14.036644,0.9963769
2023-11-20 04:00:00+00:00,17.6,13.825002,9.908333,10.45,28.802088,28.802088,9.007575,10.293538,1.0108696
2023-11-20 05:00:00+00:00,21.6,13.866669,9.933333,7.1,28.888893,28.888893,9.030303,6.9936953,1.0100644
2023-11-20 06:00:00+00:00,24.400002,13.800002,9.8875,4.95,28.750006,28.750006,8.988636,4.8758864,0.98993564
2023-11-20 07:00:00+00:00,24.8,13.666668,9.791667,4.25,28.472223,28.472223,8.901516,4.186367,0.94243157
2023-11-20 08:00:00+00:00,23.600002,13.475,9.658334,4.75,28.07292,28.07292,8.780304,4.678881,0.86553955
2023-11-20 09:00:00+00:00,21.6,13.266667,9.508334,6.7,27.638891,27.638891,8.64394,6.5996847,0.7858293
2023-11-20 10:00:00+00:00,17.2,13.058333,9.358334,11.65,27.204863,27.204863,8.507576,11.475572,0.7218196
2023-11-20 11:00:00+00:00,18.05,12.866667,9.216666,18.05,26.805553,26.805553,8.378787,17.779749,0.6859904
2023-11-20 12:00:00+00:00,23.48,12.683334,9.083333,23.48,26.423613,26.423613,8.257575,23.985422,0.68075687
2023-11-20 13:00:00+00:00,18.75,12.533333,8.974999,18.75,26.11111,26.11111,8.159091,18.469267,0.7033011
2023-11-20 14:00:00+00:00,18.4,12.375001,8.858333,11.0,25.781254,25.781254,8.053029,10.835303,0.72665054
2023-11-20 15:00:00+00:00,23.600002,11.966668,8.5625,5.3499994,24.93056,24.93056,7.784091,5.2698975,0.74396133
2023-11-20 16:00:00+00:00,26.0,11.558334,8.266666,3.5,24.079865,24.079865,7.515151,3.4475963,0.7552335
2023-11-20 17:00:00+00:00,26.399998,11.25,8.045833,3.7,23.4375,23.4375,7.3143935,3.644602,0.76288253
2023-11-20 18:00:00+00:00,26.0,11.058334,7.9125,5.0,23.038197,23.038197,7.1931815,4.925138,0.7669083
2023-11-20 19:00:00+00:00,24.0,10.9416685,7.829166,7.0,22.795143,22.795143,7.1174235,6.8951926,0.76207733
2023-11-20 20:00:00+00:00,21.199999,10.858335,7.770833,10.1,22.62153,22.62153,7.064393,9.948779,0.7459743
2023-11-20 21:00:00+00:00,17.2,10.791668,7.720833,14.4,22.482641,22.482641,7.0189385,14.184398,0.7202093
2023-11-20 22:00:00+00:00,21.160002,10.783334,7.720833,21.160002,22.465279,22.465279,7.0189385,21.128841,0.7145734
2023-11-20 23:00:00+00:00,27.76,11.058334,7.9166656,27.76,29.255318,23.038197,7.196969,29.255318,0.7435588
2023-11-21 00:00:00+00:00,31.199999,11.266668,8.070833,31.199999,33.490936,23.472223,7.337121,33.490936,0.8083736
2023-11-21 01:00:00+00:00,29.36,11.400002,8.166667,29.36,31.225374,23.750002,7.424243,31.225374,0.894525
2023-11-21 02:00:00+00:00,26.760002,11.316667,8.112501,26.760002,28.024036,23.57639,7.375001,28.024036,0.96618354
2023-11-21 03:00:00+00:00,23.92,11.275001,8.083335,23.92,24.527185,23.489584,7.348486,24.527185,1.015298
2023-11-21 04:00:00+00:00,20.76,11.408333,8.183335,20.76,23.767359,23.767359,7.439396,20.63633,1.0446861
2023-11-21 05:00:00+00:00,16.8,11.674999,8.387502,16.8,24.322914,24.322914,7.625002,16.548462,1.0607891
2023-11-21 06:00:00+00:00,15.599999,12.05,8.666667,13.6,25.104168,25.104168,7.878788,13.396375,1.0632045
2023-11-21 07:00:00+00:00,16.4,12.483334,8.9875,11.7,26.006947,26.006947,8.170455,11.524823,1.041868
2023-11-21 08:00:00+00:00,16.8,12.925,9.312501,10.8,26.927084,26.927084,8.46591,10.638298,0.9911434
2023-11-21 09:00:00+00:00,16.0,13.333332,9.625,11.05,27.777777,27.777777,8.75,10.884556,0.91948473
2023-11-21 10:00:00+00:00,14.0,13.708332,9.908334,13.4,28.559027,28.559027,9.007576,13.199369,0.8623188
2023-11-21 11:00:00+00:00,16.95,14.033332,10.1625,16.95,29.236109,29.236109,9.238636,16.696218,0.83011276
2023-11-21 12:00:00+00:00,19.1,14.299999,10.370834,19.1,29.791664,29.791664,9.42803,18.814028,0.8208535
2023-11-21 13:00:00+00:00,17.9,14.325,10.399999,17.9,29.84375,29.84375,9.454544,17.631994,0.8208535
2023-11-21 14:00:00+00:00,16.15,14.341667,10.416665,16.15,29.87847,29.87847,9.469695,15.9081955,0.8256844
2023-11-21 15:00:00+00:00,14.674999,14.674999,10.679167,14.35,30.572918,30.572918,9.708332,14.135146,0.83534616
2023-11-21 16:00:00+00:00,16.4,15.116668,11.045833,12.4,31.49306,31.49306,10.041666,12.214342,0.8478261
2023-11-21 17:00:00+00:00,18.8,15.541667,11.420833,10.4,32.378475,32.378475,10.382575,10.244287,0.85748786
2023-11-21 18:00:00+00:00,20.8,15.924999,11.774999,9.15,33.177082,33.177082,10.704544,9.013002,0.8582931
2023-11-21 19:00:00+00:00,21.199999,16.25,12.116665,9.3,33.854164,33.854164,11.01515,9.160757,0.8478261
2023-11-21 20:00:00+00:00,20.8,16.566668,12.458332,10.2,34.51389,34.51389,11.325756,10.047281,0.82890505
2023-11-21 21:00:00+00:00,20.8,16.9,12.8083315,10.75,35.208332,35.208332,11.643938,10.5890465,0.80917877
2023-11-21 22:00:00+00:00,21.199999,17.074999,13.033332,10.5,35.572914,35.572914,11.848483,10.34279,0.78784215
2023-11-21 23:00:00+00:00,22.4,16.716665,12.8708315,9.9,34.826385,34.826385,11.700756,9.751773,0.76207733
2023-11-22 00:00:00+00:00,24.0,16.199999,12.591666,8.8,33.749996,33.749996,11.446969,8.668242,0.7342996
2023-11-22 01:00:00+00:00,24.8,15.749997,12.358334,8.1,32.812492,32.812492,11.234849,7.978724,0.70571655
2023-11-22 02:00:00+00:00,26.399998,15.441665,12.220833,7.1500006,32.170135,32.170135,11.109848,7.0429473,0.6839775
2023-11-22 03:00:00+00:00,27.6,15.199997,12.125,6.05,31.666664,31.666664,11.022727,5.9594173,0.6658615
2023-11-22 04:00:00+00:00,29.2,15.033332,12.091666,4.8,31.319443,31.319443,10.992424,4.7281327,0.64613533
2023-11-22 05:00:00+00:00,30.8,14.908333,12.083332,3.45,31.059027,31.059027,10.984848,3.398345,0.62278587
2023-11-22 06:00:00+00:00,32.0,14.774999,12.070835,2.5,30.781248,30.781248,10.973486,2.462569,0.5974235
2023-11-22 07:00:00+00:00,32.4,14.608334,12.037501,1.85,30.434027,30.434027,10.943183,1.822301,0.5728664
2023-11-22 08:00:00+00:00,32.4,14.508331,12.058333,1.7,30.22569,30.22569,10.962121,1.6745468,0.55032206
2023-11-22 09:00:00+00:00,31.199999,14.458333,12.112499,2.8,30.121527,30.121527,11.011363,2.7580771,0.53462154
2023-11-22 10:00:00+00:00,28.0,14.491668,12.241668,6.35,30.190975,30.190975,11.128789,6.254925,0.52334946
2023-11-22 11:00:00+00:00,23.199999,14.449999,12.2875,11.25,30.104166,30.104166,11.170454,11.081561,0.5205314
2023-11-22 12:00:00+00:00,21.84,14.349999,12.279167,21.84,29.895834,29.895834,11.162879,21.966114,0.5281804
2023-11-22 13:00:00+00:00,19.3,14.775001,12.700001,19.3,30.781252,30.781252,11.545456,19.01103,0.56078905
2023-11-22 14:00:00+00:00,15.400001,15.400001,13.225,15.05,32.083336,32.083336,12.022727,14.824666,0.59943634
2023-11-22 15:00:00+00:00,16.0,15.266666,13.108332,11.35,31.805553,31.805553,11.916666,11.180063,0.64452493
2023-11-22 16:00:00+00:00,20.0,15.016666,12.879166,8.15,31.284723,31.284723,11.708333,8.027974,0.6908213
2023-11-22 17:00:00+00:00,24.400002,14.674999,12.566666,5.45,30.572914,30.572914,11.424241,5.3684,0.7278583
2023-11-22 18:00:00+00:00,26.0,14.325,12.233333,4.95,29.84375,29.84375,11.121211,4.8758864,0.7487923
2023-11-22 19:00:00+00:00,22.8,13.974998,11.874999,8.0,29.11458,29.11458,10.795454,7.8802204,0.7572464
2023-11-22 20:00:00+00:00,17.2,13.591666,11.491666,13.15,28.31597,28.31597,10.446969,12.953113,0.76328504
2023-11-22 21:00:00+00:00,18.0,13.283333,11.162499,18.0,27.67361,27.67361,10.147726,17.730495,0.7588567
2023-11-22 22:00:00+00:00,21.68,13.191667,10.995834,21.68,27.482637,27.482637,9.996212,21.769112,0.76328504
2023-11-22 23:00:00+00:00,24.68,13.116667,10.849999,24.68,27.32639,27.32639,9.863636,25.462965,0.77737516
2023-11-23 00:00:00+00:00,24.36,13.183334,10.804166,24.36,27.46528,27.46528,9.821969,25.068954,0.8067633
2023-11-23 01:00:00+00:00,24.72,13.524999,10.979167,24.72,28.17708,28.17708,9.981061,25.512213,0.8313205
2023-11-23 02:00:00+00:00,25.039999,14.041664,11.270833,25.039999,29.253468,29.253468,10.246212,25.906225,0.87439615
2023-11-23 03:00:00+00:00,23.92,14.575,11.579168,23.92,30.364582,30.364582,10.526516,24.527185,0.93075687
2023-11-23 04:00:00+00:00,20.0,15.008334,11.808333,20.0,31.267363,31.267363,10.734849,19.700552,0.98389703
2023-11-23 05:00:00+00:00,15.250001,15.250001,11.895832,13.3,31.770834,31.770834,10.814392,13.100867,1.0185184
2023-11-23 06:00:00+00:00,15.283336,15.283336,11.825,8.1,31.840282,31.840282,10.75,7.978724,1.0293882
2023-11-23 07:00:00+00:00,15.175001,15.175001,11.650001,5.6,31.614586,31.614586,10.590909,5.5161543,1.0161031
2023-11-23 08:00:00+00:00,14.850002,14.850002,11.316667,4.65,30.937504,30.937504,10.287879,4.5803785,0.9810789
2023-11-23 09:00:00+00:00,16.0,14.416668,10.895835,4.7,30.034723,30.034723,9.905305,4.6296296,0.9557166
2023-11-23 10:00:00+00:00,16.4,13.883334,10.391666,6.5,28.923613,28.923613,9.44697,6.4026794,0.92270535
2023-11-23 11:00:00+00:00,16.4,13.450001,9.983335,9.3,28.020836,28.020836,9.075759,9.160757,0.8832528
2023-11-23 12:00:00+00:00,16.8,13.091667,9.645834,10.2,27.274305,27.274305,8.76894,10.047281,0.8433978
2023-11-23 13:00:00+00:00,18.8,12.208333,8.8875,8.7,25.434027,25.434027,8.079545,8.569739,0.80917877
2023-11-23 14:00:00+00:00,21.6,11.066668,7.9875,6.7,23.05556,23.05556,7.261364,6.5996847,0.7826087
2023-11-23 15:00:00+00:00,23.600002,10.716666,7.7375007,5.1499996,22.326387,22.326387,7.0340915,5.072892,0.76086956
2023-11-23 16:00:00+00:00,25.2,10.525,7.6,4.3,21.927082,21.927082,6.909091,4.2356186,0.74154586
2023-11-23 17:00:00+00:00,26.0,10.458334,7.55,3.95,21.788193,21.788193,6.863636,3.8908594,0.7246377
2023-11-23 18:00:00+00:00,26.0,10.45,7.545833,4.6,21.770834,21.770834,6.8598485,4.531127,0.7097424
2023-11-23 19:00:00+00:00,24.400002,10.491666,7.5791664,6.3999996,21.857637,21.857637,6.8901515,6.304177,0.69605476
2023-11-23 20:00:00+00:00,22.0,10.583332,7.6416664,9.2,22.048609,22.048609,6.94697,9.062254,0.6835749
2023-11-23 21:00:00+00:00,18.4,10.591665,7.6499996,12.95,22.06597,22.06597,6.9545455,12.756106,0.67673105
2023-11-23 22:00:00+00:00,18.7,10.5166645,7.5958343,18.7,21.90972,21.90972,6.905304,18.420017,0.6835749
2023-11-23 23:00:00+00:00,24.36,10.825,7.8166666,24.36,25.068954,22.552084,7.10606,25.068954,0.71698886
2023-11-24 00:00:00+00:00,28.52,11.191666,8.083333,28.52,30.191097,23.315971,7.3484845,30.191097,0.7818036
2023-11-24 01:00:00+00:00,27.6,11.649999,8.399999,27.6,29.058313,24.27083,7.636362,29.058313,0.8611111
2023-11-24 02:00:00+00:00,26.240002,11.916665,8.5875,26.240002,27.383766,24.826385,7.806818,27.383766,0.93599033
2023-11-24 03:00:00+00:00,24.48,12.133332,8.741666,24.48,25.277775,25.277775,7.946969,25.216707,1.0020128
2023-11-24 04:00:00+00:00,22.08,12.400002,8.933333,22.08,25.833336,25.833336,8.121212,22.261623,1.0563608
2023-11-24 05:00:00+00:00,19.1,12.799999,9.216667,19.1,26.666668,26.666668,8.378788,18.814028,1.0954107
2023-11-24 06:00:00+00:00,16.25,13.325,9.595834,16.25,27.760416,27.760416,8.723486,16.006699,1.1123189
2023-11-24 07:00:00+00:00,14.1,13.916666,10.025001,14.1,28.993055,28.993055,9.113637,13.888889,1.0974236
2023-11-24 08:00:00+00:00,14.608334,14.608334,10.520834,12.6,30.434027,30.434027,9.564395,12.411347,1.0466989
2023-11-24 09:00:00+00:00,15.333333,15.333333,11.045834,12.5,31.944445,31.944445,10.041667,12.312845,0.97745574
2023-11-24 10:00:00+00:00,16.058334,16.058334,11.570834,15.550001,33.45486,33.45486,10.51894,15.31718,0.9130435
2023-11-24 11:00:00+00:00,20.039999,16.758333,12.079166,20.039999,34.913193,34.913193,10.981061,19.749802,0.86674726
2023-11-24 12:00:00+00:00,21.72,17.466665,12.591666,21.72,36.388885,36.388885,11.446969,21.818361,0.8450081
2023-11-24 13:00:00+00:00,18.449999,18.449999,13.299999,17.45,38.437496,38.437496,12.090909,17.188732,0.8425926
2023-11-24 14:00:00+00:00,19.508333,19.508333,14.0583315,11.0,40.64236,40.64236,12.780301,10.835303,0.8409823
2023-11-24 15:00:00+00:00,20.8,20.408335,14.704165,6.15,42.517365,42.517365,13.367423,6.05792,0.833736
2023-11-24 16:00:00+00:00,24.0,20.883333,15.049999,4.3,43.506943,43.506943,13.681817,4.2356186,0.8224638
2023-11-24 17:00:00+00:00,26.0,21.258335,15.320833,4.05,44.288197,44.288197,13.928029,3.989362,0.81199676
2023-11-24 18:00:00+00:00,26.800001,21.558334,15.533334,4.65,44.913197,44.913197,14.121212,4.5803785,0.799517
2023-11-24 19:00:00+00:00,26.0,21.758337,15.675,6.15,45.32987,45.32987,14.25,6.05792,0.77697265
2023-11-24 20:00:00+00:00,23.600002,21.858334,15.745834,8.5,45.5382,45.5382,14.314395,8.372734,0.7419484
2023-11-24 21:00:00+00:00,21.875002,21.875002,15.754167,10.550001,45.57292,45.57292,14.321969,10.392041,0.7033011
2023-11-24 22:00:00+00:00,21.808336,21.808336,15.704166,12.25,45.434032,45.434032,14.276515,12.066587,0.6803543
2023-11-24 23:00:00+00:00,21.416666,21.416666,15.416668,13.65,44.618053,44.618053,14.015152,13.445626,0.6763285
2023-11-25 00:00:00+00:00,21.6,20.816668,14.987499,9.8,43.368057,43.368057,13.625,9.653271,0.6876006
2023-11-25 01:00:00+00:00,22.8,19.850002,14.287499,9.0,41.35417,41.35417,12.988636,8.865248,0.6932367
2023-11-25 02:00:00+00:00,24.400002,18.891668,13.595833,7.9,39.357643,39.357643,12.359848,7.7817187,0.6996779
2023-11-25 03:00:00+00:00,25.599998,17.925003,12.899999,6.9,37.343754,37.343754,11.727271,6.79669,0.7037037
2023-11-25 04:00:00+00:00,26.0,16.975002,12.208336,6.05,35.36459,35.36459,11.098486,5.9594173,0.7028985
2023-11-25 05:00:00+00:00,26.0,16.050001,11.541668,5.3,33.437504,33.437504,10.492425,5.2206464,0.69605476
2023-11-25 06:00:00+00:00,25.599998,15.191668,10.920834,4.95,31.649307,31.649307,9.928031,4.8758864,0.6839775
2023-11-25 07:00:00+00:00,25.599998,14.425002,10.366667,4.5,30.052086,30.052086,9.424242,4.432624,0.66827697
2023-11-25 08:00:00+00:00,24.8,13.741667,9.870833,4.5,28.628475,28.628475,8.973485,4.432624,0.64734304
2023-11-25 09:00:00+00:00,22.4,13.125,9.420834,6.85,27.34375,27.34375,8.564394,6.747439,0.63607085
2023-11-25 10:00:00+00:00,15.2,12.575001,9.016666,14.65,26.19792,26.19792,8.196969,14.430655,0.6320451
2023-11-25 11:00:00+00:00,23.880001,12.099999,8.670833,23.880001,25.208334,25.208334,7.882575,24.477936,0.65096617
2023-11-25 12:00:00+00:00,27.64,11.733333,8.404166,27.64,29.107565,24.444443,7.640151,29.107565,0.69887286
2023-11-25 13:00:00+00:00,23.199999,11.408333,8.166667,23.199999,23.767359,23.767359,7.424243,23.640663,0.7600645
2023-11-25 14:00:00+00:00,16.4,11.35,8.120833,16.4,23.645832,23.645832,7.382576,16.154451,0.80877614
2023-11-25 15:00:00+00:00,20.8,10.825,7.741667,10.699999,22.552084,22.552084,7.0378795,10.539795,0.8397746
2023-11-25 16:00:00+00:00,23.199999,10.508332,7.5125003,8.35,21.892359,21.892359,6.8295455,8.224981,0.8595008
2023-11-25 17:00:00+00:00,24.0,10.266666,7.3374996,7.9,21.38889,21.38889,6.670455,7.7817187,0.87560385
2023-11-25 18:00:00+00:00,22.8,10.1,7.216667,9.1,21.041668,21.041668,6.560606,8.963752,0.8860709
2023-11-25 19:00:00+00:00,19.6,10.041667,7.166666,12.5,20.92014,20.92014,6.515151,12.312845,0.8788246
2023-11-25 20:00:00+00:00,17.6,10.083334,7.1958327,17.6,21.006947,21.006947,6.5416665,17.336485,0.8478261
2023-11-25 21:00:00+00:00,22.04,10.224999,7.295832,22.04,22.212372,21.302082,6.6325746,22.212372,0.8111917
2023-11-25 22:00:00+00:00,25.720001,10.575001,7.5458326,25.720001,26.743498,22.031252,6.859847,26.743498,0.8071658
2023-11-25 23:00:00+00:00,29.24,11.825001,8.437499,29.24,31.077618,24.635418,7.670454,31.077618,0.867955
2023-11-26 00:00:00+00:00,31.920002,13.508335,9.633332,31.920002,34.377464,28.142366,8.757575,34.377464,1.0016103
2023-11-26 01:00:00+00:00,32.0,15.766666,11.245833,32.0,34.475967,32.84722,10.223485,34.475967,1.2326893
2023-11-26 02:00:00+00:00,32.079998,18.05,12.874999,32.079998,37.604164,37.604164,11.704545,34.574467,1.4545089
2023-11-26 03:00:00+00:00,32.04,20.391665,14.545833,32.04,42.482635,42.482635,13.223484,34.525215,1.6594204
2023-11-26 04:00:00+00:00,31.879997,22.75,16.233332,31.879997,47.395836,47.395836,14.757574,34.32821,1.8442029
2023-11-26 05:00:00+00:00,31.599998,25.083334,17.89583,31.599998,51.152485,51.152485,16.268936,33.983456,2.0004027
2023-11-26 06:00:00+00:00,31.240002,27.241667,19.437498,31.240002,53.44858,53.44858,17.670452,33.540188,2.1119163
2023-11-26 07:00:00+00:00,30.679998,29.183332,20.825,30.679998,55.51418,55.51418,18.931816,32.850666,2.1549919
2023-11-26 08:00:00+00:00,30.933334,30.933334,22.079165,29.960001,57.37589,57.37589,20.071968,31.964148,2.1195655
